uuid,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0021_0054,33.8376,0.08600934,31.37123,33.97855,36.27781,4.906574,173.2684,250.0254,33.72093,34.32885,0.211746,1.155166,0.01138479,0.1018428,0.4139719,0.4025871,4.949231,3.13012,3.571682,2.120379,0.0914821,1.403227,23.0249,0.5652996,6.542143,1.85445,3.503893,4.029909,1.42372,7.560908,0.03089973,1.157884,1.32264,0.6238833,6.530611,0.5135632,9.029285,1.155022,26.54921,0.3393903,657.3492,0.2296356,1438.461,0.1318983,-140.1392,-0.6243333000000001,1641.0410000000004,0.09539165,1126.167,0.2485809,-142.1113,-0.5788828,2564.778,0.08143871,1063.595,0.31826420000000005,-144.3156,-0.5482520000000001,-16.21428,-0.4200454000000001,26.17667,0.3160662,0.07127997,0.2373954,-0.017624400000000002,-0.8066028000000001,0.2189875,0.5746637,32.61752,0.2584664,3.3168839999999995,3.801124,6.929357,2.329176,-1.064746,-11.07857,-10.63694,21.38754,0.06917849,0.01333152,0.03017128,2.008191,1.560021,0.1987288,0.1730119,0.4602778,0.9620804,-31.71684
P0023_0044,23.49799,0.09458739,21.62676,23.2874,25.4096,3.782845,259.8669,288.3686,25.30025,35.07965,0.06679254,1.764382,0.01085954,0.01411863,0.04608706,0.03522753,1.5926049999999998,1.330842,1.053362,0.8573545,0.02041963,2.446561,15.86104,0.4440593,11.51442,0.6808004,8.995973,1.0380790000000002,1.9739,4.180946,0.029738999999999998,0.8367437,1.385402,0.6924781,3.999259,0.4334293,-1.047998,-7.995267,21.83838,0.4455524,522.5893,0.281132,1386.26,0.1195134,-193.4479,-0.1827095,1521.146,0.1034661,1124.367,0.2019973,-194.0828,-0.1661572,2408.797,0.06205761,932.1373,0.24920860000000006,-194.115,-0.1653975,-19.09422,-0.2323331,25.78466,0.2184305,0.0004108541,50.73512,-0.010598999999999999,-1.103349,0.1749896,0.5165169,26.62177,0.2547095,15.72697,0.4460464,23.22234,0.3852699,5.142928,1.553689,-11.21624,19.89592,0.02332496,0.01580617,0.014032299999999998,0.3796667,0.4115227,0.08666667,0.08061726,2.265,5.562883,-40.56202
P0025_0061,25.91356,0.1351991,24.33735,26.423140000000004,27.92798,3.590631,260.306,351.9946,91.72035,203.0564,0.09354012,1.716939,0.009258153,0.01322937,0.1877447,0.1784865,2.874931,2.487484,1.562013,1.322958,0.03547455,2.111585,19.43204,0.5921548000000001,14.04206,0.5962845999999999,9.427396,1.183223,1.928755,5.012884,0.02920428,1.581143,1.2299719999999998,0.7908776999999999,4.906934,0.5245704000000001,5.943697,2.062807,33.53148,0.2527805,567.2605,0.27396609999999993,1514.229,0.13843129999999998,-177.1313,-0.3504935,1498.438,0.1487062,1253.655,0.2781876,-178.9305,-0.3185034,2488.111,0.08112775,989.1736,0.3310236,-179.7779,-0.3044167,-20.11411,-0.35495370000000004,30.18957,0.2311996,0.01537057,1.484475,-0.01560702,-0.7499927,0.1702981,0.61757,35.40546,0.16224539999999998,11.9323,0.9205366,17.469739999999998,0.799657,-10.46424,-0.9921837,-12.99051,22.915470000000006,0.009636103,0.01332881,0.01681645,0.4862952999999999,0.8550158999999999,0.1326724,0.12652760000000002,1.024783,2.223317,-35.93275999999999
P0026_0062,27.8694,0.1638571,26.87468,28.5897,30.1373,3.262623,188.7943,182.1257,48.93763,54.40491,0.1372085,1.352213,0.01289075,0.04462951,0.2581991,0.2453084,2.126705,2.238896,1.385061,1.243088,0.04893245,1.675156,23.2113,0.4875151,10.5458,0.9988477,8.769074,1.392339,1.089674,10.02225,0.02180851,1.998033,1.236057,0.7264088000000001,4.92586,0.5704272,0.3776424,48.46648,19.18694,0.4431758,514.3774,0.2907302,1385.079,0.1393155,-164.6584,-0.4420569,1460.685,0.1342824,1092.899,0.166651,-166.8789,-0.4072936,2421.601,0.0756553,927.0104,0.3866881,-167.989,-0.3915191,-15.17318,-0.394813,24.09805,0.2515055,0.01329418,2.008755,-0.01040452,-1.291489,0.1431848,0.7497272,33.04723,0.1915915,4.569613,2.331261,12.3577,1.079192,-1.985865,-6.693492,-13.12198,23.6672,0.01131521,0.01012565,0.02754823,0.5307173000000001,1.5451469999999998,0.1088542,0.1206827,0.4905941,0.6742769000000001,-34.98725
P0027_0075,33.72054,0.13276559999999998,31.35321,32.67168,34.847590000000004,3.4943730000000004,304.6745,393.5811,40.64977,38.6559,0.1220027,1.493305,0.008474511,0.02397066,0.232572,0.2240975,3.590777,3.526903,2.210697,1.6561290000000002,0.04458534,1.909093,15.00775,0.7659674,9.448293,1.356716,10.91895,1.140121,-0.666243,-22.17393,0.02624291,1.18193,1.201856,0.8667948000000001,7.751730999999999,0.3630586,6.609208,1.27921,26.43636,0.3470687,686.2474,0.23084770000000004,1385.08,0.1454061,-169.6057,-0.4010784,1668.401,0.1063913,1043.805,0.2739674,-170.2537,-0.3825345,2678.118,0.06666751,971.3475,0.366085,-171.1658,-0.3688187,-15.96507,-0.5389503999999999,25.44399,0.33980959999999993,0.02925353,1.028152,-0.01084946,-1.616249,0.1577739,0.7539965999999999,29.39308,0.3094291,5.836223,2.797892,14.002,1.289113,-8.575251,-1.6882669999999995,-10.13898,18.89872,0.01856462,0.01856795,0.02132826,0.9860094,1.186667,0.1329214,0.1293997,0.6586021,1.186275,-34.68586
P0028_0076,31.97498,0.1375622,30.82252,32.97486,34.92889,4.1063730000000005,339.3661,412.7856,91.45203,173.6211,0.09006463,1.29365,0.009302574,0.01995426,0.1907189,0.1814163,2.159524,1.677323,1.479616,1.138247,0.03598899,1.7547130000000002,17.62581,0.5783357,15.64679,0.4651236,17.629360000000005,0.5412343000000001,0.181429,50.27602,0.04415286,1.768894,1.395541,0.7041703,7.405461,0.3583018,6.496862,1.68829,28.74607,0.2814449,637.7894,0.2282974,1400.845,0.1514218,-182.8425,-0.2863736,1689.495,0.1202099,1098.866,0.2940247,-183.5365,-0.2670612,2645.143,0.08197824,973.3497,0.32119699999999995,-183.9051,-0.2605236,-23.56456,-0.2297574,32.85652,0.1841036,0.005074752,4.08485,-0.01760315,-0.6804439999999999,0.14381029999999995,0.6027056,32.34548,0.1936645,17.00498,0.4793679,24.01172,0.4484325,-2.0840970000000003,-3.861091000000001,-13.98214,22.020670000000006,0.01677022,0.01138448,0.02351694,1.113137,0.8830446,0.1083696,0.09797159,1.049148,2.559314,-37.96447
P0030_0080,32.56479,0.1446699,28.85143,32.07925,36.16422,7.312798,185.68400000000003,358.9955,51.92791,69.99965,0.05322783,2.511932,0.008853869,0.01961358,0.04072863,0.03187476,4.163795,3.353414,3.305667,2.7387490000000003,0.0183732,4.462978,16.927629999999994,0.7688111999999999,13.0027,0.8260837,10.82222,1.173463,-2.977713,-4.525685,0.02616419,2.159294,0.9547489,0.953877,8.8386,0.3748128,7.703957000000001,1.189565,36.37686,0.30658309999999994,703.0878,0.1880528,1325.06,0.1743105,-190.0749,-0.22405100000000006,1756.823,0.13762449999999998,1029.377,0.3454676,-190.4864,-0.2102885,2741.627,0.08897687,940.8845,0.4060781,-190.82299999999998,-0.20311,-23.89255,-0.3774433,33.67781,0.2574442,0.04967663,0.5673316999999999,-0.02609327,-0.7385267,0.2340817,0.9718581,35.70618,0.2128185,16.30554,0.9376618,12.95474,1.336503,-15.83841,-1.003474,-11.94392,20.83132,0.03915426,0.01516012,0.004496160999999999,0.1928157,0.3451734,0.16251400000000002,0.2312194,2.623189,5.546161,-34.091390000000004
P0031_0081,34.05109,0.1448539,30.32192,33.80518,37.42784,7.105925,217.0112,274.5652,30.44748,24.31724,0.1321366,1.197019,0.008784638,0.05237413,0.2664787,0.257694,2.277566,1.78323,1.716423,1.390378,0.03883295,1.513227,15.34542,0.7698206,10.84028,1.251516,10.55055,1.430655,-6.925875,-2.489027,0.0216969,1.5079129999999998,0.9771736,0.8559065,9.049306,0.35411770000000004,11.18679,0.8091738,27.33822,0.3316686,692.8065,0.22385700000000006,1382.4620000000002,0.1676366,-145.878,-0.5700967,1717.9520000000002,0.1164331,1079.388,0.3111314000000001,-147.5315,-0.5298348,2642.918,0.07992493,1006.73,0.3474206,-148.5207,-0.516005,-18.74023,-0.4359028,27.13916,0.2881552,0.02822006,1.252936,-0.01490422,-1.153724,0.09236065,0.6993132,26.0393,0.3003274,11.63661,1.50499,16.09546,1.218896,-13.691670000000002,-1.289664,-9.460396,17.639129999999994,0.02805473,0.01438397,0.01557479,1.582949,1.521576,0.1895082,0.2047223,0.45399999999999996,0.723295,-34.97496
P0032_0083,31.099840000000004,0.14599260000000006,26.94338,31.38708,34.66813,7.724749,179.0077,245.725,43.73022,31.68045,0.1480745,1.464285,0.007775724,0.02820774,0.2660451,0.2582693,4.649829,5.150462,3.407087,3.042314,0.05716218,1.938555,15.50768,0.7979252,14.14863,0.6296191999999999,13.17891,0.7759566,1.4975120000000002,8.051146000000001,0.03198258,1.424456,1.226822,0.8072701,6.707043,0.4289029,8.361913000000001,0.9687751,30.39845,0.325164,625.4132,0.2501181,1449.764,0.1431957,-163.9637,-0.4456817,1608.688,0.1101635,1110.063,0.2594337,-165.4845,-0.4152683,2563.513,0.08200029,1053.219,0.3090704,-166.926,-0.39483,-17.445529999999998,-0.3849095,26.42505,0.2890975,0.02812604,0.841325,-0.014570500000000002,-0.8827421999999999,0.16640529999999998,0.8596021999999999,28.0724,0.2957298,13.27297,0.8979396999999999,18.79557,0.6425974,-9.275262,-1.489662,-11.51567,20.32543,0.01991196,0.01766073,0.02996582,0.8470353999999999,1.253204,0.1494886,0.1592998,0.6616766,1.246429,-33.34525
P0034_0084,30.15822,0.08381278,28.50437,30.19881,31.95301,3.448637,114.6425,248.24200000000002,45.55294,67.80183000000001,0.09602277,1.290855,0.009415007,0.02344537,0.2071982,0.1977832,1.574874,1.179914,1.110239,1.027695,0.03327208,1.6718080000000002,19.75328,0.6198075,18.47685,0.4915282999999999,8.884112,1.100541,0.9026384,10.50819,0.02826187,2.104366,1.08173,0.7659559,7.390527,0.3200737,8.012606,1.003749,37.63873,0.188347,641.8163,0.2403617,1465.838,0.1466549,-171.4191,-0.384084,1641.0929999999996,0.1529566,1207.597,0.29035359999999993,-173.5076,-0.3481653,2645.048,0.09988862,989.4548,0.35884140000000003,-174.4422,-0.3342586,-25.38736,-0.2035446,35.54414000000001,0.1563818,0.01418078,1.461356,-0.01850827,-0.5951946,0.1198579,0.5607558000000001,33.41379000000001,0.1940416,24.54385,0.3372926,14.77039,0.6800023000000001,-2.087584,-4.226879,-14.65799,24.73688,0.02198265,0.01105617,0.01646926,0.8676790000000001,0.8790015999999999,0.1760494,0.1408412,0.953,2.216019,-37.00299
P0035_0085,26.28785,0.09050485,24.43328,25.82595,28.04082,3.607538,232.7724,261.7678,14.94645,10.27537,0.07812038,1.747573,0.00744885,0.01033061,0.1509448,0.143496,2.173477,2.081687,1.861961,2.804419,0.02769988,2.462657,12.40583,1.079271,14.1112,0.5511603,11.71593,0.8517244,1.717159,6.006557,0.02253323,1.01939,1.076737,0.7641467,5.532794,0.4289213,4.993933,1.378465,31.91759,0.250625,654.8198,0.2133564,1391.817,0.1493714,-176.3669,-0.3557929,1688.206,0.14421779999999998,1138.205,0.28914090000000003,-178.2217,-0.32407990000000003,2611.966,0.07414018,928.5977,0.33203140000000003,-178.5072,-0.3193618,-23.14882,-0.2525928,29.76078,0.2217674,0.03182264,0.6251361,-0.02714301,-0.5370664,0.1281187,0.8645616,34.74073,0.19693210000000005,17.52961,0.5573299,22.46613,0.5243635999999999,-9.805571,-1.113901,-9.392029,17.628239999999995,0.02520961,0.02116313,0.01284873,0.5776591,0.6428778,0.1906741,0.2636298,1.47642,3.670183,-37.17086
P0036_0086,29.580920000000006,0.28916420000000004,23.27777,27.92078,38.9232,15.64544,248.9958,282.1938,153.1306,204.8501,0.1485783,1.332966,0.01163942,0.03917959,0.3036132,0.2919738,3.773848000000001,2.992162,2.621171,2.037282,0.06754921,1.848025,15.73997,0.7128906,10.32152,1.189314,11.50456,1.231865,-2.011709,-7.4857580000000015,0.03409518,1.642766,1.444202,0.7204659000000001,5.370818,0.7583008000000001,1.531747,9.876042,27.83657,0.4184239000000001,543.933,0.3288883,1376.481,0.12773330000000002,-184.3167,-0.2857571,1509.001,0.1131848,1069.807,0.2158617,-184.937,-0.26440050000000004,2530.454,0.07765579,917.1310000000001,0.2778131,-185.5788,-0.2527464,-17.78143,-0.4461818,27.68392,0.2718032,0.04305682,0.777616,-0.003220086,-4.2385480000000015,0.2035364,0.9558554,25.87486,0.2910783,11.73444,1.658622,12.14364,1.6551060000000002,-8.786477,-2.250586,-10.40919,19.12617,0.03314639,0.01296304,0.05456955,1.234741,0.9126649,0.08446153,0.09395629999999999,0.9049296,1.314198,-33.89499
P0037_0088,33.82202,0.1500255,30.4331,32.48948,36.6556,6.2225,290.1439,472.1229,31.04558,32.172290000000004,0.16260829999999998,1.622574,0.008943921,0.02221182,0.3286934,0.3197494,4.587271,3.514646,3.788163,3.806473,0.07774372,2.090416,15.35365,0.7694519000000001,10.66436,1.325712,10.47224,1.2246709999999998,0.5846361999999999,28.22327,0.02190612,1.105219,1.062732,0.8132411999999999,8.293987,0.3629476,8.816936,1.165412,26.29564,0.4806922000000001,644.6943,0.3321216,1439.259,0.1701108,-160.1974,-0.4738193,1553.207,0.1533395,1209.305,0.2509503,-159.9309,-0.4589725000000001,2503.028,0.09495295,1023.092,0.3412949,-162.2104,-0.4266637,-15.2035,-0.7410770999999999,27.63239,0.3466767,0.02266362,1.533791,-0.0015831920000000002,-15.10732,0.25189490000000003,0.8989831,27.43988,0.3972433,6.832299000000001,2.9433860000000003,6.984497,2.589896,-8.805464,-2.15527,-10.8965,19.93197,0.01444616,0.02081209,0.02668593,0.7312132,1.295611,0.164966,0.1964459,0.6059154999999999,1.44137,-28.46152
P0038_0090,31.93048,0.14680079999999998,30.08053,32.80566,35.29014,5.2096160000000005,259.0674,321.269,58.9339,57.09282,0.1186995,1.587367,0.009622632,0.02033619,0.240288,0.2306654,2.943349,2.147861,2.113662,1.584113,0.05603494,2.029346,22.6923,0.5613708000000001,15.75094,0.5634342,6.66215,1.527566,2.2915,4.1204220000000005,0.02940745,1.628536,1.109279,0.7530826,7.831195,0.3797958,13.31664,0.7806818,42.00649,0.2057213,682.9479,0.2529382,1477.641,0.15369639999999998,-175.813,-0.3574049,1635.896,0.1468245,1177.812,0.2459098,-176.269,-0.3346583,2693.894,0.1054267,998.6778,0.4111485,-177.9798,-0.30815590000000004,-24.36177,-0.27158920000000003,38.43793,0.1871907,0.02375967,0.8866698000000001,-0.02515779,-0.5222787999999999,0.2433976,0.644004,40.52774,0.1822419,17.13723,0.5836698,2.966181,4.4244379999999985,-6.616492,-1.447775,-15.27996,25.64588,0.0186389,0.01157062,0.02514844,0.9041591,0.8184011999999999,0.1636842,0.1145155,1.048511,2.423611,-31.38961
P0039_0092,35.29909,0.1617981,31.75117,36.11504,39.7562,8.005028,218.8656,409.7729,64.68554,60.09538000000001,0.1405816,1.304675,0.01135831,0.02758703,0.3003891,0.28903070000000003,3.195284,2.6781080000000004,2.274776,1.735575,0.06528135,1.611077,26.02192,0.423459,15.17089,0.5955461999999999,4.097558,2.62235,0.4397531,22.29219,0.03534313,1.7346720000000002,1.088012,0.6803236999999999,8.614988,0.4155254,8.573323,1.208816,33.09696,0.3015056,723.8919999999999,0.2059871,1408.514,0.15043720000000002,-169.58700000000002,-0.3959904,1675.035,0.1139748,1094.32,0.2680415,-169.2629,-0.3803036,2762.418,0.09214692,903.8147,0.4189399,-171.3208,-0.3511328,-22.83531,-0.27948340000000005,37.18229,0.1778989,0.00733647,2.687084,-0.02137039,-0.5189474000000001,0.1998612,0.5588666,36.6406,0.179042,15.43555,0.5882161,3.898466,3.100421,-4.889235,-2.015784,-16.46445,27.7763,0.01707491,0.005424108,0.03471465,1.060736,1.0783049999999998,0.16198410000000002,0.1345718,0.7628455,1.418256,-32.13985
P0040_0093,24.01039,0.2184008,20.99784,23.05758,25.62339,4.625546,260.5943,380.8822,53.44353,52.51542,0.0750977,1.79425,0.008995444,0.01176456,0.07930987,0.07031442,2.567297,1.928235,2.009647,1.372169,0.02774778,2.391351,13.08616,0.7494354999999999,14.94796,0.565884,11.47008,0.9306315,-0.8546604999999999,-13.29889,0.03415416,1.026613,1.5405870000000002,0.7135258000000001,3.4936230000000004,0.8681654000000001,2.432659,5.05468,26.96281,0.4374159000000001,509.6493,0.310785,1398.375,0.132464,-191.1696,-0.2119313,1497.04,0.1490469,1094.172,0.2248574,-191.7834,-0.1950605,2445.427,0.08668073,939.3162,0.3462643,-191.9812,-0.1906185,-17.625120000000006,-0.3344685,24.19714,0.2826872,0.01169223,2.52852,-0.0120368,-1.001572,0.1769615,0.5213781,27.994490000000006,0.2625259,14.16704,0.7322301,26.08504,0.5142329000000001,-11.71844,-1.007916,-11.02036,19.12734,0.02422279,0.01660393,0.0196955,0.6842523,0.5655323,0.08070175,0.05760908,1.610339,2.844419,-39.15536
P0041_0096,33.40902,0.1054021,30.66576,33.29221,35.50915999999999,4.8434050000000015,203.5574,402.6364,52.76094000000001,117.1769,0.1085459,2.417951,0.00914368,0.01278252,0.04915387,0.04001019,6.3902519999999985,6.193714,4.797088,5.681001,0.05791745,3.159425,16.877660000000002,0.7168462,7.086975999999999,1.548215,6.68433,1.462213,2.793801,3.208788,0.02626741,1.282267,1.190707,0.7389996,7.659557,0.4233151,6.571287,1.737325,25.9911,0.4013436,550.5641,0.3087939,1455.672,0.14544200000000002,-183.322,-0.2986793,1489.177,0.1373059,1156.792,0.22551350000000006,-183.2682,-0.2864903,2430.042,0.08609189,933.8946,0.2863046,-184.0546,-0.27258920000000003,-17.140639999999998,-0.4401901,28.26502,0.2689131,0.03878836,0.6489611,-0.01933111,-0.9439452,0.4371196,0.7924512,40.3149,0.1977741,-1.148326,-11.66965,9.259036,1.688107,-2.468919,-6.520874,-9.559104,18.31963,0.02860686,0.01697031,0.01708256,0.4274466,0.5101275,0.17941179999999998,0.1768006,1.707714,2.650872,-28.61821
P0042_0099,28.30056,0.13964200000000002,25.32195,27.590940000000003,31.705820000000006,6.383871,193.1834,263.7389,62.91072,135.5654,0.09769505,2.096923,0.00870014,0.013184799999999998,0.131421,0.1227208,4.068957,3.7102,3.180974,3.202968,0.04351782,2.8947700000000003,15.8486,0.7590486,13.57837,0.5720333000000001,7.049281,1.17677,0.8100814000000001,11.30343,0.029995400000000002,1.455539,1.340664,0.8317594000000001,5.720879,0.501146,3.820301,2.211599,31.75983,0.245139,540.7816,0.2708321,1466.091,0.1216231,-183.0832,-0.30001120000000003,1468.1170000000004,0.1433781,1160.616,0.2216562,-184.1111,-0.2780167,2483.94,0.07247423,975.8301,0.3078026,-185.2115,-0.2580183,-18.46872,-0.35811040000000005,31.56723,0.2171425,0.0217218,1.038631,-0.02182313,-0.7839854,0.2756884,0.8717995000000001,37.36057,0.2290349,11.79652,0.8744521000000001,3.798588,3.276848,-4.156731,-3.315106,-11.75708,20.76007,0.0246217,0.01543653,0.01981637,0.5121332000000001,0.5888548000000001,0.1477236,0.14799920000000005,1.542459,5.379155,-32.38375
P0043_0098,30.74886,0.2045473,30.52218,32.48522,34.44569,3.923508,557.8655,631.9067,93.71972,105.337,0.1496817,0.9227458,0.01485006,0.14712,0.25096060000000003,0.2361105,2.42612,2.179327,1.237442,1.3827200000000002,0.05541431,1.192346,21.3335,0.5270116,19.13712,0.4896304,10.10686,0.9094619,0.469091,22.0129,0.03347027,1.860286,1.182956,0.6854305,6.421781,0.5959095999999999,2.67782,4.869928,31.44655,0.3083968,677.9218,0.21268850000000006,1449.973,0.14360620000000002,-163.9666,-0.4278748,1682.754,0.136746,1216.678,0.2756158,-166.2534,-0.3902897,2648.992,0.09924068,1072.206,0.3757709,-167.4042,-0.3744352,-23.30995,-0.2378604,33.321259999999995,0.1864792,0.003960257,5.547513,-0.02043228,-0.5767226,0.123519,0.6007013000000001,31.26851,0.2435846,21.32672,0.4135215,12.64506,0.8060536,-5.202824,-2.096669,-16.209979999999998,25.14124,0.0056382640000000005,0.001880475,0.0378779,0.9631302,1.708694,0.1110132,0.1029963,0.4682727,1.257384,-35.08657
P0044_0100,29.17263,0.1184194,26.76418,29.24772,31.5935,4.829321,188.8506,221.3834,40.24232,46.4548,0.1956438,1.201093,0.01083588,0.05300853,0.3852274000000001,0.3743915,4.405279,3.4528800000000004,2.886344,2.036707,0.08789467,1.5571549999999998,16.8682,0.7826635999999999,17.32728,0.6204369000000001,9.405859,1.017976,-4.341804,-2.855611,0.03573039,1.350729,1.265564,0.7853451,5.876386,0.459885,3.79774,2.00582,34.04865,0.242382,702.3194,0.2094979,1360.295,0.1683894,-163.5881,-0.4442672,1694.479,0.1530886,1063.107,0.312028,-165.9095,-0.4065605,2753.762,0.08887028,974.7418,0.4548703,-167.1869,-0.3883424,-20.24645,-0.4007249000000001,30.16262,0.2598771,0.03431954,0.6340655,-0.02692227,-0.5364220999999999,0.2623796,0.668762,31.322,0.2528664,22.60842,0.5110489,10.01511,1.38456,-17.274729999999998,-0.7514274000000001,-10.94272,19.59577,0.01920724,0.01039437,0.04394833,1.349164,1.2527,0.1506034,0.14150839999999998,0.6160169,2.031279,-30.686999999999998
P0045_0103,33.151790000000005,0.1055688,30.74931,32.33095,35.59731,4.848003,442.5931,525.1311,29.88357,19.75649,0.08031439,1.852503,0.008015144,0.01027958,0.1325728,0.1245576,3.2302880000000003,2.76107,2.387898,1.654598,0.03839676,2.5202,12.47457,0.959247,16.14582,0.503003,12.18745,0.7157840999999999,5.167567,2.062183,0.03481465,1.944421,1.280457,0.7596174,7.531745,0.3488867,14.64045,0.6602121999999999,38.72245,0.2546834,696.9312,0.2218585,1345.84,0.16295510000000002,-184.5494,-0.2756848,1752.059,0.1295203,1100.48,0.3205236,-185.3362,-0.2547743,2707.8390000000004,0.09094109,953.873,0.3721172,-185.733,-0.2475705,-24.63389,-0.3236115,33.8607,0.2681548,0.0308072,0.7807006,-0.02353736,-0.6894023,0.2330097,0.5785562,32.545,0.286381,20.41423,0.552272,13.39507,0.9215167,-7.702741,-1.443722,-11.62272,20.37698,0.01739635,0.02237565,0.01867426,0.807601,0.7130125,0.1196667,0.12225610000000002,1.283729,2.890537,-34.79163
P0049_0109,27.12834,0.1325939,25.40825,27.05436,29.61157,4.203318,289.2737,448.5342,100.3648,285.267,0.14681,1.1728120000000002,0.01114999,0.02812641,0.32234120000000005,0.3111912,2.627254,1.879907,1.857265,1.306903,0.06450877,1.475961,17.3761,0.7984494000000001,15.53969,0.5708113,10.83898,0.8447815999999999,2.116128,4.560104,0.02936964,1.575426,1.341528,0.769343,5.392591,0.4707699000000001,1.48235,4.7044,34.39363,0.1763737,553.6676,0.23830860000000004,1503.905,0.1162843,-166.9949,-0.4251553,1509.396,0.1322256,1273.647,0.2196462,-170.3251,-0.3745252,2485.337,0.07919205,1063.481,0.30463179999999995,-171.6622,-0.3549659,-22.28605,-0.2601348,33.0451,0.1780295,0.01707537,1.03501,-0.01682941,-0.6693555999999999,0.1806697,0.4515328,34.6594,0.22359740000000006,20.10934,0.4159622,12.40722,0.9869257,-3.622056,-2.654314,-11.87579,21.06943,0.01041345,0.01513988,0.03986446,1.625704,1.242475,0.1318557,0.1190021,0.7180681,1.641091,-34.18591
P0050_0114,33.02705,0.09868142,30.97906,33.33775,35.30482,4.325764,207.6256,268.7041,44.09375,42.91839,0.16769620000000002,1.262233,0.01166143,0.03661662,0.3473951,0.3357336,3.490533,2.424973,2.574352,2.332323,0.06155114,1.608583,17.41167,0.6929888000000001,12.87458,0.7699243,6.381604,1.611235,-4.072006,-2.649649,0.03411031,1.578347,1.197893,0.7389846,7.139697999999999,0.4417848,10.53219,0.8797538,32.17249,0.2582982,707.6839,0.206127,1425.523,0.1579794,-166.8816,-0.4231071,1636.8870000000004,0.1161455,1138.526,0.2417107,-168.2797,-0.3933406,2658.989,0.07275174,956.329,0.3309916,-169.761,-0.371992,-18.83997,-0.3272546,30.53639,0.2229189,0.0284873,0.695261,-0.02098053,-0.5946520000000001,0.185137,0.5745001000000001,31.15227,0.2255733,13.51045,0.7984288,5.176572,2.346376,-11.55077,-0.9057623,-10.95307,19.98065,0.02305153,0.00954578,0.03372267,1.2699120000000002,1.259474,0.1368141,0.1178214,0.6540909,1.884228,-33.79916
